code_insee_com,nom_com,RR_med,NBJRR5_med,NBJRR1_med,NBJRR10_med,Tmin_med,Tmax_med,Tens_vap_med,Force_vent_med,Insolation_med,Rayonnement_med,niveau_vie_median_2021
81081,Dourgne,95.0,6.0,11.0,3.0,8.0,17.6,12.0,2.1,3031.0,12325.5,21630
81082,Dourn,76.9,5.0,9.0,2.0,8.0,18.6,10.5,3.6,3414.0,12630.0,N/A - secret statistique
81083,Durfort,91.0,5.0,10.0,3.0,9.5,17.15,12.0,2.1,3031.0,12325.5,19260
81084,Escoussens,126.7,7.0,11.0,4.0,8.0,17.6,12.0,2.1,3031.0,12325.5,21870
81085,Lacapelle-Escroux,106.3,6.0,10.0,4.0,4.4,13.7,9.3,3.0,3575.0,13240.0,N/A - secret statistique
81086,Espérausses,74.6,5.0,7.5,3.0,6.35,14.8,10.7,3.0,3575.0,13240.0,16270
81087,Fayssac,42.0,3.0,7.5,1.0,8.15,19.9,11.6,2.4,3511.5,13241.5,24000
81088,Fauch,74.6,5.0,8.0,3.0,8.75,18.8,11.5,3.2,3565.5,13621.5,22900
81089,Faussergues,83.75,5.0,9.5,3.0,8.0,18.6,10.5,3.6,3414.0,12630.0,18880
81090,Fénols,58.25,3.0,8.0,2.0,5.4,17.5,11.05,2.4,3511.5,13241.5,22910
81092,Fiac,61.6,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,24050
81093,Florentin,58.25,3.0,8.0,2.0,5.4,17.5,11.05,2.4,3511.5,13241.5,23770
81094,Fraissines,76.9,5.0,9.0,2.0,8.0,18.6,10.5,3.6,3565.5,13621.5,N/A - secret statistique
81095,Frausseilles,58.5,4.0,8.0,2.0,7.4,18.6,11.1,1.7,3239.5,12941.5,N/A - secret statistique
81096,Fraysse,88.85,5.0,10.0,3.0,8.0,18.6,10.7,3.2,3565.5,13621.5,20800
81097,Fréjairolles,49.0,3.0,8.0,2.0,8.75,18.8,11.5,2.4,3511.5,13241.5,25590
81098,Fréjeville,67.75,4.0,9.0,2.0,8.3,20.4,12.0,2.1,3031.0,12325.5,25380
81099,Gaillac,51.85,3.5,8.0,1.0,7.95,19.75,12.0,1.7,3239.5,12941.5,20780
81100,Garrevaques,65.2,4.0,8.0,2.0,9.5,17.15,11.4,4.6,3605.0,15422.0,22920
81101,Garric,28.2,2.5,5.5,1.0,8.75,18.8,11.5,2.4,3511.5,13241.5,22310
81102,Garrigues,44.5,3.0,7.5,1.0,8.2,20.5,13.0,1.9,3455.0,13217.0,25450
81103,Gijounet,74.6,5.0,7.5,3.0,4.4,13.7,9.3,3.0,3575.0,13240.0,21170
81104,Giroussens,44.5,3.0,7.5,1.0,8.2,20.5,13.0,1.9,3455.0,13217.0,25680
81105,Graulhet,61.6,4.0,8.0,2.0,5.4,17.5,11.05,1.9,3455.0,13217.0,18800
81106,Grazac,44.5,3.0,7.5,1.0,8.2,20.5,13.0,3.0,3239.5,12941.5,25130
81108,Itzac,74.4,5.0,9.0,2.0,7.4,18.6,11.1,1.7,3239.5,12941.5,21970
81109,Jonquières,50.0,3.0,7.0,1.0,8.3,20.4,12.0,2.1,3031.0,12325.5,21980
81110,Jouqueviel,72.7,5.0,9.0,2.0,7.9,16.45,10.5,3.6,3310.0,12085.0,N/A - secret statistique
81111,Labarthe-Bleys,58.5,4.0,8.0,2.0,7.0,19.4,11.1,1.7,3239.5,12941.5,N/A - secret statistique
81112,Labastide-de-Lévis,52.6,3.0,8.0,1.0,8.55,19.05,11.6,2.4,3511.5,13241.5,23550
81114,Labastide-Gabausse,28.2,2.5,5.5,1.0,8.55,19.05,11.1,2.4,3511.5,13241.5,24090
81115,Labastide-Rouairoux,91.7,5.0,9.0,3.0,7.6,16.5,10.9,4.2,3575.0,13240.0,17620
81116,Labastide-Saint-Georges,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,24120
81117,Labessière-Candeil,61.6,4.0,8.0,2.0,5.4,17.5,11.05,2.4,3511.5,13241.5,22450
81118,Laboulbène,50.0,3.0,7.0,1.0,8.3,20.4,10.7,3.2,3565.5,13621.5,25400
81119,Laboutarie,50.0,3.0,7.0,1.0,8.3,20.4,11.05,2.4,3511.5,13241.5,20890
81120,Labruguière,126.7,7.0,11.0,4.0,5.7,14.0,10.05,4.4,3031.0,12325.5,21070
81121,Lacabarède,104.75,6.0,11.0,3.0,7.6,16.5,10.9,4.2,3575.0,13240.0,18140
81122,Lacapelle-Pinet,83.75,5.0,9.5,3.0,8.1,16.4,10.5,3.6,3414.0,12630.0,N/A - secret statistique
81123,Lacapelle-Ségalar,58.5,4.0,8.0,2.0,7.0,19.4,11.1,2.4,3511.5,13241.5,N/A - secret statistique
81124,Lacaune,106.3,6.0,10.0,4.0,4.4,13.7,9.3,5.0,3138.0,12100.0,21900
81125,Lacaze,74.6,5.0,7.5,3.0,6.35,14.8,10.7,3.0,3575.0,13240.0,17220
81126,Lacougotte-Cadoul,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,24360
81127,Lacroisille,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,21740
81128,Lacrouzette,69.35,4.0,7.0,2.0,8.0,16.15,10.7,3.2,3565.5,13621.5,21740
81129,Lagardiolle,91.0,5.0,10.0,3.0,8.0,17.6,12.0,2.1,3031.0,12325.5,19460
81130,Lagarrigue,71.6,4.0,9.0,2.0,8.0,16.15,10.7,3.2,3565.5,13621.5,22790
81131,Lagrave,45.25,3.0,8.0,1.0,5.4,17.5,11.05,2.4,3511.5,13241.5,24610
81132,Guitalens-L'Albarède,65.45,4.0,8.0,2.0,8.3,20.4,12.0,2.1,3031.0,12325.5,21250
81133,Lamillarié,49.0,3.0,8.0,2.0,7.9,18.6,11.1,2.4,3511.5,13241.5,24160
81134,Lamontélarié,102.75,6.0,10.0,4.0,5.5,14.8,9.3,4.2,3575.0,13240.0,N/A - secret statistique
81135,Laparrouquial,58.5,4.0,8.0,2.0,7.0,19.4,11.1,2.4,3511.5,13241.5,N/A - secret statistique
81136,Larroque,57.0,4.0,8.0,2.0,8.3,18.3,11.2,3.0,3239.5,12941.5,23810
81137,Lasfaillades,99.25,6.0,10.0,3.0,5.5,14.8,10.7,3.0,3575.0,13240.0,N/A - secret statistique
81138,Lasgraisses,58.25,3.0,8.0,2.0,5.4,17.5,11.05,2.4,3511.5,13241.5,21280
81139,Lautrec,50.0,3.0,7.0,1.0,8.3,20.4,11.05,2.4,3511.5,13241.5,22500
81140,Lavaur,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,22770
81141,Lédas-et-Penthiès,83.75,5.0,9.5,3.0,8.1,16.4,10.5,3.6,3414.0,12630.0,20280
81142,Lempaut,67.75,4.0,9.0,2.0,8.0,17.6,12.0,2.1,3031.0,12325.5,22090
81143,Lescout,67.75,4.0,9.0,2.0,8.0,17.6,12.0,2.1,3031.0,12325.5,22110
81144,Lescure-d'Albigeois,62.75,4.0,9.0,2.0,8.75,18.8,11.5,2.4,3511.5,13241.5,22770
81145,Lisle-sur-Tarn,56.75,4.0,8.0,2.0,7.95,19.75,12.0,1.7,3239.5,12941.5,22120
81146,Livers-Cazelles,58.5,4.0,8.0,2.0,7.0,19.4,11.1,2.4,3511.5,13241.5,20180
81147,Lombers,50.0,3.0,7.0,1.0,7.9,18.6,11.1,2.4,3511.5,13241.5,21980
81148,Loubers,58.5,4.0,8.0,2.0,7.4,18.6,11.1,1.7,3239.5,12941.5,N/A - secret statistique
81149,Loupiac,44.5,3.0,7.5,1.0,8.2,20.5,13.0,1.9,3455.0,13217.0,24060
81150,Lugan,44.5,3.0,7.5,1.0,8.2,20.5,13.0,1.9,3455.0,13217.0,28100
81151,Magrin,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,21700
81152,Mailhoc,44.75,3.0,8.0,1.0,8.55,19.05,11.1,2.4,3511.5,13241.5,23060
81154,Marnaves,74.4,5.0,9.0,2.0,7.0,19.4,11.1,1.7,3239.5,12941.5,N/A - secret statistique
81156,Marssac-sur-Tarn,58.25,3.0,8.0,2.0,5.4,17.5,11.05,2.4,3511.5,13241.5,24090
81157,Marzens,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,26340
81158,Masnau-Massuguiès,64.9,4.0,9.0,2.0,8.0,18.6,10.7,3.0,3575.0,13240.0,16780
81159,Massac-Séran,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,25530
81160,Massaguel,95.0,6.0,11.0,3.0,8.0,17.6,12.0,2.1,3031.0,12325.5,20890
81161,Massals,64.9,4.0,9.0,2.0,8.0,18.6,10.7,3.2,3565.5,13621.5,19730
81162,Maurens-Scopont,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,25240
81163,Mazamet,94.15,5.5,10.0,3.0,5.7,14.0,10.05,4.4,3575.0,13240.0,19140
81164,Mézens,44.5,3.0,7.5,1.0,8.2,20.5,13.0,3.0,3239.5,12941.5,25560
81165,Milhars,65.6,4.0,9.0,2.0,7.0,19.4,11.1,2.3,3239.5,12941.5,19270
81166,Milhavet,44.75,3.0,8.0,1.0,8.55,19.05,11.1,2.4,3511.5,13241.5,N/A - secret statistique
81167,Miolles,64.9,4.0,9.0,2.0,8.0,18.6,9.3,3.2,3565.5,13621.5,N/A - secret statistique
81168,Mirandol-Bourgnounac,72.7,5.0,9.0,2.0,8.1,16.4,10.5,3.6,3414.0,12630.0,20780
81169,Missècle,65.45,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,N/A - secret statistique
81170,Monestiés,66.8,4.5,8.0,2.5,8.55,19.05,11.1,2.4,3511.5,13241.5,21810
81171,Montans,56.75,4.0,8.0,2.0,7.95,19.75,12.0,1.9,3455.0,13217.0,23840
81172,Montauriol,65.7,4.0,8.0,2.0,8.1,16.4,10.5,3.6,3414.0,12630.0,N/A - secret statistique
81173,Montcabrier,63.1,4.0,8.0,2.0,8.6,18.45,11.8,1.9,3455.0,13217.0,26750
81174,Montdragon,50.0,3.0,7.0,1.0,8.3,20.4,11.05,2.4,3511.5,13241.5,21780
81175,Montdurausse,57.75,4.0,9.0,2.0,8.3,18.3,11.2,3.0,3239.5,12941.5,20280
81176,Montels,56.1,4.0,8.0,2.0,7.4,18.6,11.1,1.7,3239.5,12941.5,N/A - secret statistique
81177,Montfa,68.8,4.0,9.0,2.0,8.3,20.4,10.7,3.2,3565.5,13621.5,23330
81178,Montgaillard,57.0,4.0,8.0,2.0,8.3,18.3,11.2,3.0,3239.5,12941.5,22450
81179,Montgey,48.5,3.0,7.0,1.0,9.5,17.6,11.4,4.6,3605.0,15422.0,24220
81180,Montirat,72.7,5.0,9.0,2.0,6.7,19.15,10.5,3.6,3310.0,12085.0,19490
81181,Montpinier,50.0,3.0,7.0,1.0,8.3,20.4,10.7,3.2,3565.5,13621.5,22670
81182,Montredon-Labessonnié,69.35,4.0,7.0,2.0,8.0,16.15,10.7,3.2,3565.5,13621.5,20100
81183,Mont-Roc,74.6,5.0,8.0,3.0,8.0,16.15,10.7,3.2,3565.5,13621.5,20730
81184,Montrosier,65.6,4.0,9.0,2.0,7.0,19.4,11.1,2.3,3239.5,12941.5,N/A - secret statistique
81185,Montvalen,54.1,4.0,9.0,2.0,8.2,20.5,13.0,3.0,3239.5,12941.5,23320
81186,Moularès,65.7,4.0,8.0,2.0,8.1,16.4,10.5,3.6,3414.0,12630.0,19570
81187,Moulayrès,65.45,4.0,8.0,2.0,8.3,20.4,11.8,1.9,3455.0,13217.0,22090
81188,Moulin-Mage,106.3,6.0,10.0,4.0,4.4,13.7,9.3,5.0,3138.0,12100.0,23150
81189,Mouzens,63.1,4.0,8.0,2.0,9.5,17.6,11.4,4.6,3605.0,15422.0,25180
81190,Mouzieys-Teulet,49.0,3.0,8.0,2.0,8.75,18.8,11.5,2.4,3511.5,13241.5,21950
81191,Mouzieys-Panens,58.5,4.0,8.0,2.0,7.0,19.4,11.1,1.7,3239.5,12941.5,20140
81192,Murat-sur-Vèbre,75.8,4.0,9.0,2.0,5.4,13.7,9.6,5.3,3138.0,12100.0,19590
81193,Nages,110.3,5.0,10.0,3.0,5.9,12.7,9.3,5.0,3138.0,12100.0,21100
81195,Navès,71.6,4.0,9.0,2.0,8.0,17.6,12.0,2.1,3031.0,12325.5,25080
81196,Noailhac,71.6,4.0,9.0,2.0,6.35,14.8,10.7,3.0,3575.0,13240.0,22710
81197,Noailles,44.75,3.0,8.0,1.0,8.55,19.05,11.1,2.4,3511.5,13241.5,21890
81198,Orban,58.25,3.0,8.0,2.0,5.4,17.5,11.05,2.4,3511.5,13241.5,23550
81199,Padiès,83.75,5.0,9.5,3.0,8.1,16.4,10.5,3.6,3414.0,12630.0,19830
81200,Palleville,65.2,4.0,8.0,2.0,9.5,17.15,11.4,4.6,3605.0,15422.0,21450
81201,Pampelonne,73.8,5.0,10.0,3.0,8.1,16.4,10.5,3.6,3414.0,12630.0,21380
81202,Parisot,56.75,4.0,8.0,2.0,7.95,19.75,12.0,1.9,3455.0,13217.0,24610
81203,Paulinet,88.85,5.0,10.0,3.0,8.0,18.6,10.7,3.2,3565.5,13621.5,19590
81204,Payrin-Augmontel,71.6,4.0,9.0,2.0,5.7,14.0,10.05,4.4,3575.0,13240.0,22520
81205,Péchaudier,63.1,4.0,8.0,2.0,9.5,17.6,11.4,4.6,3605.0,15422.0,22020
81206,Penne,74.4,5.0,9.0,2.0,8.0,18.9,11.6,1.7,3239.5,12941.5,20360
81207,Peyregoux,50.0,3.0,7.0,1.0,8.3,20.4,10.7,3.2,3565.5,13621.5,N/A - secret statistique
81208,Peyrole,56.75,4.0,8.0,2.0,7.95,19.75,12.0,1.9,3455.0,13217.0,24370
81209,Pont-de-Larn,99.25,6.0,10.0,3.0,6.35,14.8,10.7,3.0,3575.0,13240.0,22740
81210,Poudis,48.5,3.0,7.0,1.0,9.5,17.15,11.4,4.6,3605.0,15422.0,20730
81211,Poulan-Pouzols,58.25,3.0,8.0,2.0,7.9,18.6,11.1,2.4,3511.5,13241.5,22820
81212,Prades,65.45,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,23420
81213,Pratviel,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,N/A - secret statistique
81214,Puéchoursi,48.5,3.0,7.0,1.0,9.5,17.6,11.4,4.6,3605.0,15422.0,25990
81215,Puybegon,61.6,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,23540
81216,Puycalvel,67.75,4.0,9.0,2.0,8.3,20.4,11.05,2.1,3031.0,12325.5,19600
81217,Puycelsi,59.6,4.0,8.0,2.0,8.0,18.9,11.6,1.7,3239.5,12941.5,19500
81218,Puygouzon,49.0,3.0,8.0,2.0,7.9,18.6,11.1,2.4,3511.5,13241.5,25950
81219,Puylaurens,65.45,4.0,8.0,2.0,9.5,17.15,12.0,2.1,3031.0,12325.5,21510
81220,Rabastens,44.5,3.0,7.5,1.0,8.2,20.5,13.0,3.0,3239.5,12941.5,23190
81221,Rayssac,94.8,6.0,10.0,3.0,8.0,16.15,10.7,3.2,3565.5,13621.5,18110
81222,Réalmont,50.0,3.0,7.0,1.0,8.3,20.4,11.5,2.4,3511.5,13241.5,21240
81223,Rialet,99.25,6.0,10.0,3.0,5.5,14.8,10.7,3.0,3575.0,13240.0,N/A - secret statistique
81224,Riols,69.4,4.0,9.0,2.0,7.0,19.4,11.1,2.3,3310.0,12085.0,16440
81225,Rivières,52.6,3.0,8.0,1.0,8.15,19.9,11.6,2.4,3511.5,13241.5,23330
81227,Roquecourbe,68.8,4.0,9.0,2.0,8.0,16.15,10.7,3.2,3565.5,13621.5,20930
81228,Roquemaure,44.5,3.0,7.5,1.0,8.2,20.5,13.0,3.0,3239.5,12941.5,25330
81229,Roquevidal,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,25670
81230,Rosières,60.1,4.0,8.0,2.0,8.1,16.4,10.5,3.6,3511.5,13241.5,22620
81231,Rouairoux,104.75,6.0,11.0,3.0,5.5,14.8,10.9,4.2,3575.0,13240.0,21350
81232,Rouffiac,58.25,3.0,8.0,2.0,5.4,17.5,11.05,2.4,3511.5,13241.5,23700
81233,Terre-de-Bancalié,74.6,5.0,8.0,3.0,8.75,18.8,11.5,3.2,3565.5,13621.5,21490
81234,Roussayrolles,74.4,5.0,9.0,2.0,7.4,18.6,11.1,1.7,3239.5,12941.5,N/A - secret statistique
81235,Saint-Affrique-les-Montagnes,71.6,4.0,9.0,2.0,8.0,17.6,12.0,2.1,3031.0,12325.5,23890
81236,Saint-Agnan,44.5,3.0,7.5,1.0,8.2,20.5,13.0,1.9,3455.0,13217.0,24940
81237,Saint-Amancet,91.0,5.0,10.0,3.0,8.0,17.6,12.0,2.1,3031.0,12325.5,22440
81238,Saint-Amans-Soult,94.15,5.5,10.0,3.0,5.5,14.8,11.2,4.5,3575.0,13240.0,20420
81239,Saint-Amans-Valtoret,104.75,6.0,11.0,3.0,5.5,14.8,10.7,3.0,3575.0,13240.0,21520
81240,Saint-André,88.85,5.0,10.0,3.0,8.0,18.6,10.7,3.2,3565.5,13621.5,N/A - secret statistique
81242,Saint-Avit,91.0,5.0,10.0,3.0,8.0,17.6,12.0,2.1,3031.0,12325.5,21680
81243,Saint-Beauzile,74.4,5.0,9.0,2.0,7.4,18.6,11.1,1.7,3239.5,12941.5,22750
81244,Saint-Benoît-de-Carmaux,66.8,4.5,8.0,2.5,8.55,19.05,11.1,2.4,3511.5,13241.5,18710
81245,Saint-Christophe,58.5,4.0,8.0,2.0,7.0,19.4,11.1,1.9,3310.0,12085.0,16400
81246,Sainte-Cécile-du-Cayrou,74.4,5.0,9.0,2.0,8.0,18.9,11.6,1.7,3239.5,12941.5,19820
81247,Saint-Cirgue,83.75,5.0,9.5,3.0,8.0,18.6,11.5,3.6,3565.5,13621.5,16990
81248,Saint-Gauzens,61.6,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,22650
81249,Sainte-Gemme,60.1,4.0,8.0,2.0,8.1,16.4,10.5,3.6,3511.5,13241.5,21050
81250,Saint-Genest-de-Contest,50.0,3.0,7.0,1.0,8.3,20.4,11.05,2.4,3511.5,13241.5,22710
81251,Saint-Germain-des-Prés,67.75,4.0,9.0,2.0,8.0,17.6,12.0,2.1,3031.0,12325.5,22110
81252,Saint-Germier,68.8,4.0,9.0,2.0,8.3,20.4,10.7,3.2,3565.5,13621.5,25050
81253,Saint-Grégoire,49.0,3.0,8.0,2.0,8.75,18.8,11.5,2.4,3511.5,13241.5,22910
81254,Saint-Jean-de-Marcel,65.7,4.0,8.0,2.0,8.1,16.4,10.5,3.6,3511.5,13241.5,21300
81255,Saint-Jean-de-Rives,44.5,3.0,7.5,1.0,8.2,20.5,13.0,1.9,3455.0,13217.0,28420
81256,Saint-Jean-de-Vals,68.8,4.0,9.0,2.0,8.0,16.15,10.7,3.2,3565.5,13621.5,N/A - secret statistique
81257,Saint-Juéry,49.0,3.0,8.0,2.0,8.75,18.8,11.5,2.4,3511.5,13241.5,20770
81258,Saint-Julien-du-Puy,50.0,3.0,7.0,1.0,8.3,20.4,11.05,2.4,3511.5,13241.5,21690
81259,Saint-Julien-Gaulène,83.75,5.0,9.5,3.0,8.1,16.4,10.5,3.6,3511.5,13241.5,22010
81261,Saint-Lieux-lès-Lavaur,44.5,3.0,7.5,1.0,8.2,20.5,13.0,1.9,3455.0,13217.0,25800
81262,Saint-Marcel-Campes,58.5,4.0,8.0,2.0,7.0,19.4,11.1,2.4,3511.5,13241.5,22450
81263,Saint-Martin-Laguépie,58.5,4.0,8.0,2.0,7.0,19.4,11.1,1.9,3310.0,12085.0,18880
81264,Saint-Michel-Labadié,83.75,5.0,9.5,3.0,8.0,18.6,10.5,3.6,3414.0,12630.0,N/A - secret statistique
81265,Saint-Michel-de-Vax,65.6,4.0,9.0,2.0,8.0,18.9,11.6,1.7,3239.5,12941.5,N/A - secret statistique
81266,Saint-Paul-Cap-de-Joux,65.45,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,21630
81267,Saint-Pierre-de-Trivisy,94.8,6.0,10.0,3.0,8.0,16.15,10.7,3.2,3565.5,13621.5,19040
81268,Saint-Salvi-de-Carcavès,64.9,4.0,9.0,2.0,5.7,16.6,9.3,3.0,3575.0,13240.0,N/A - secret statistique
81269,Saint-Salvy-de-la-Balme,96.0,6.0,10.0,3.0,6.35,14.8,10.7,3.0,3575.0,13240.0,21050
81270,Saint-Sernin-lès-Lavaur,63.1,4.0,8.0,2.0,9.5,17.15,11.4,4.6,3605.0,15422.0,23410
81271,Saint-Sulpice-la-Pointe,44.5,3.0,7.5,1.0,8.2,20.5,13.0,1.9,3455.0,13217.0,24520
81272,Saint-Urcisse,57.0,4.0,8.0,2.0,8.3,18.3,11.2,3.0,3239.5,12941.5,18250
81273,Saïx,67.75,4.0,9.0,2.0,8.0,17.6,12.0,2.1,3031.0,12325.5,23070
81274,Saliès,49.0,3.0,8.0,2.0,7.9,18.6,11.1,2.4,3511.5,13241.5,25070
81275,Salles,58.5,4.0,8.0,2.0,7.0,19.4,11.1,2.4,3511.5,13241.5,19630
81276,Salvagnac,57.0,4.0,8.0,2.0,8.3,18.3,11.2,3.0,3239.5,12941.5,20360
81277,Saussenac,62.75,4.0,9.0,2.0,8.75,18.8,11.5,3.6,3511.5,13241.5,21790
81278,Sauveterre,104.75,6.0,11.0,3.0,7.6,16.5,10.9,4.2,3575.0,13240.0,20560
81279,Sauzière-Saint-Jean,57.0,4.0,8.0,2.0,8.3,18.3,11.2,3.0,3239.5,12941.5,19450
81280,Ségur,66.8,4.5,8.0,2.5,7.0,19.4,11.1,2.4,3511.5,13241.5,19960
81281,Sémalens,67.75,4.0,9.0,2.0,8.3,20.4,12.0,2.1,3031.0,12325.5,22270
81282,Senaux,106.3,6.0,10.0,4.0,4.4,13.7,9.3,3.0,3575.0,13240.0,N/A - secret statistique
81283,Senouillac,42.0,3.0,7.5,1.0,8.15,19.9,11.6,2.4,3511.5,13241.5,22670
81284,Sequestre,28.2,2.5,5.5,1.0,7.9,18.6,11.1,2.4,3511.5,13241.5,22450
81285,Sérénac,83.75,5.0,9.5,3.0,8.75,18.8,11.5,3.6,3511.5,13241.5,21060
81286,Serviès,65.45,4.0,8.0,2.0,8.3,20.4,11.8,1.9,3455.0,13217.0,21860
81287,Sieurac,58.25,3.0,8.0,2.0,5.4,17.5,11.05,2.4,3511.5,13241.5,21950
81288,Sorèze,91.0,5.0,10.0,3.0,9.5,17.15,12.0,2.1,3031.0,12325.5,21250
81289,Soual,67.75,4.0,9.0,2.0,8.0,17.6,12.0,2.1,3031.0,12325.5,21550
81290,Souel,58.5,4.0,8.0,2.0,7.0,19.4,11.1,2.4,3511.5,13241.5,21160
81291,Taïx,28.2,2.5,5.5,1.0,7.9,18.6,11.1,2.4,3511.5,13241.5,22280
81292,Tanus,65.7,4.0,8.0,2.0,8.1,16.4,10.5,3.6,3414.0,12630.0,20590
81293,Tauriac,54.1,4.0,9.0,2.0,8.3,18.3,11.2,3.0,3239.5,12941.5,22670
81294,Técou,45.25,3.0,8.0,1.0,7.95,19.75,12.0,1.9,3455.0,13217.0,24150
81295,Teillet,74.6,5.0,8.0,3.0,8.0,16.15,10.7,3.2,3565.5,13621.5,19600
81297,Terssac,58.25,3.0,8.0,2.0,7.9,18.6,11.1,2.4,3511.5,13241.5,25470
81298,Teulat,63.1,4.0,8.0,2.0,8.6,18.45,11.8,1.9,3455.0,13217.0,25870
81299,Teyssode,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,23340
81300,Tonnac,74.4,5.0,9.0,2.0,7.4,18.6,11.1,1.7,3239.5,12941.5,20670
81302,Tréban,65.7,4.0,8.0,2.0,8.1,16.4,10.5,3.6,3414.0,12630.0,N/A - secret statistique
81303,Trébas,76.9,5.0,9.0,2.0,8.0,18.6,10.5,3.6,3565.5,13621.5,19950
81304,Trévien,66.8,4.5,8.0,2.5,8.55,19.05,10.5,3.6,3511.5,13241.5,20380
81305,Vabre,93.8,6.0,10.0,3.0,6.35,14.8,10.7,3.0,3575.0,13240.0,18560
81306,Valderiès,62.75,4.0,9.0,2.0,8.75,18.8,11.5,3.6,3511.5,13241.5,22000
81307,Valdurenque,71.6,4.0,9.0,2.0,6.35,14.8,10.7,3.0,3575.0,13240.0,21800
81308,Valence-d'Albigeois,83.75,5.0,9.5,3.0,8.0,18.6,10.5,3.6,3414.0,12630.0,20910
81309,Vaour,74.4,5.0,9.0,2.0,8.0,18.9,11.6,1.7,3239.5,12941.5,16800
81310,Veilhes,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,27950
81311,Vénès,50.0,3.0,7.0,1.0,8.3,20.4,10.7,3.2,3565.5,13621.5,22420
81312,Verdalle,126.7,7.0,11.0,4.0,8.0,17.6,12.0,2.1,3031.0,12325.5,21050
81313,Verdier,56.1,4.0,8.0,2.0,7.4,18.6,11.1,1.7,3239.5,12941.5,21350
81314,Viane,74.6,5.0,7.5,3.0,4.4,13.7,9.3,3.0,3575.0,13240.0,19960
81315,Vielmur-sur-Agout,67.75,4.0,9.0,2.0,8.3,20.4,12.0,2.1,3031.0,12325.5,22920
81316,Vieux,56.1,4.0,8.0,2.0,7.4,18.6,11.1,1.7,3239.5,12941.5,20590
81317,Villefranche-d'Albigeois,88.85,5.0,10.0,3.0,8.75,18.8,11.5,3.2,3565.5,13621.5,22070
81318,Villeneuve-lès-Lavaur,63.1,4.0,8.0,2.0,8.6,18.45,11.8,1.9,3455.0,13217.0,22860
81319,Villeneuve-sur-Vère,44.75,3.0,8.0,1.0,8.55,19.05,11.6,2.4,3511.5,13241.5,23660
81320,Vindrac-Alayrac,58.5,4.0,8.0,2.0,7.0,19.4,11.1,1.7,3239.5,12941.5,20790
81321,Vintrou,99.25,6.0,10.0,3.0,5.5,14.8,10.7,3.0,3575.0,13240.0,N/A - secret statistique
81322,Virac,44.75,3.0,8.0,1.0,8.55,19.05,11.1,2.4,3511.5,13241.5,20090
81323,Viterbe,65.45,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,24160
81324,Viviers-lès-Lavaur,63.1,4.0,8.0,2.0,7.8,19.2,11.8,1.9,3455.0,13217.0,25780
81325,Viviers-lès-Montagnes,71.6,4.0,9.0,2.0,8.0,17.6,12.0,2.1,3031.0,12325.5,23600
81326,Sainte-Croix,44.75,3.0,8.0,1.0,8.55,19.05,11.1,2.4,3511.5,13241.5,25110
82001,Albefeuille-Lagarde,57.35,4.0,8.0,2.0,8.3,18.6,11.6,2.2,3433.0,13247.0,22150
82002,Albias,61.0,5.0,9.0,3.0,8.2,18.35,12.6,2.4,3427.0,13114.0,21070
82003,Angeville,58.6,4.0,10.0,2.0,9.2,18.8,12.0,2.1,3582.0,13430.0,22210
82004,Asques,55.45,4.0,8.0,2.0,9.2,18.8,12.0,3.1,3522.0,13471.0,20990
82005,Aucamville,47.9,3.0,7.0,1.0,8.4,18.9,11.6,3.0,3834.0,14927.0,23720
82006,Auterive,49.35,4.0,8.0,1.0,9.2,18.8,12.0,3.1,3522.0,13471.0,N/A - secret statistique
82007,Auty,58.0,4.0,9.0,2.0,9.7,19.1,12.6,2.4,3427.0,13114.0,19560
82008,Auvillar,55.0,4.0,8.5,2.0,9.4,18.6,12.0,3.1,3522.0,13471.0,21660
82009,Balignac,57.1,4.0,8.0,2.0,9.4,18.6,12.0,3.1,3522.0,13471.0,N/A - secret statistique
